date,store,promo,holiday,year,month,day,dayofweek,is_weekend,sales,prediction
2023-11-13,10,1,0,2023,11,13,0,0,249.28,277.41119665576116
2022-06-14,7,0,0,2022,6,14,1,0,230.24,217.61752424675797
2023-04-01,8,1,0,2023,4,1,5,1,229.71,238.4457166410648
2023-12-18,1,0,0,2023,12,18,0,0,241.52,245.4463004536883
2023-11-01,9,1,0,2023,11,1,2,0,284.59,273.14281133538316
2022-08-27,10,0,0,2022,8,27,5,1,185.44,195.7544784137208
2023-08-12,3,0,0,2023,8,12,5,1,203.73,212.10827994879946
2022-06-07,9,0,1,2022,6,7,1,0,280.41,258.090103829054
2022-06-04,8,0,0,2022,6,4,5,1,180.22,192.17298425233457
2023-06-13,6,1,0,2023,6,13,1,0,290.07,266.70609599369345
2023-03-06,7,1,0,2023,3,6,0,0,261.34,264.3613113488391
2023-06-19,4,0,0,2023,6,19,0,0,236.68,236.99878237905796
2022-01-26,10,0,0,2022,1,26,2,0,208.04,208.69895145876217
2022-01-01,3,0,1,2022,1,1,5,1,217.27,223.1813918957123
2022-05-30,9,0,0,2022,5,30,0,0,227.99,218.59901549555798
2022-07-28,3,0,0,2022,7,28,3,0,210.28,214.11901293616393
2023-07-21,4,0,0,2023,7,21,4,0,230.07,230.50797708673053
2023-06-25,3,0,0,2023,6,25,6,1,205.27,207.030638796532
2022-07-11,7,0,1,2022,7,11,0,0,260.25,261.12177963289287
2022-08-22,7,0,0,2022,8,22,0,0,212.57,222.69516539901088
2023-02-09,1,0,0,2023,2,9,3,0,236.96,224.07126174503355
2023-01-20,1,1,0,2023,1,20,4,0,246.24,251.73261001125502
2023-12-15,9,0,0,2023,12,15,4,0,249.36,239.46171249019244
2023-11-24,3,0,0,2023,11,24,4,0,219.48,236.3948740708729
2022-06-23,3,0,0,2022,6,23,3,0,209.47,212.583484123199
2022-04-26,10,0,1,2022,4,26,1,0,251.4,255.27426447084872
2023-04-16,8,0,0,2023,4,16,6,1,206.15,205.23567250922497
2023-02-09,7,0,0,2023,2,9,3,0,233.53,225.60257135138818
2022-10-03,6,0,0,2022,10,3,0,0,223.14,225.51100475722342
2022-08-15,8,1,0,2022,8,15,0,0,233.49,254.15384427225217
2023-05-24,6,0,0,2023,5,24,2,0,244.23,231.96052304888872
2023-07-23,7,0,0,2023,7,23,6,1,210.48,209.58704068040242
2022-02-28,9,0,0,2022,2,28,0,0,229.26,213.99242905665596
2022-09-04,10,0,0,2022,9,4,6,1,185.7,195.28342370035534
2022-09-06,8,0,0,2022,9,6,1,0,225.7,222.47932895338454
2022-08-12,1,0,0,2022,8,12,4,0,205.08,213.13752168736391
2022-01-04,4,0,0,2022,1,4,1,0,217.84,209.1742253787379
2022-08-05,5,0,0,2022,8,5,4,0,195.39,214.15839475826215
2022-03-31,7,1,0,2022,3,31,3,0,240.94,240.2012313607047
2022-12-31,3,0,0,2022,12,31,5,1,188.96,200.11006579150853
2022-05-14,10,1,0,2022,5,14,5,1,207.24,222.35135258032096
2022-01-15,8,0,0,2022,1,15,5,1,181.06,184.49534018748818
2023-08-16,7,1,1,2023,8,16,2,0,322.39,307.98793140787893
2022-03-09,2,0,0,2022,3,9,2,0,211.35,209.72826294289553
2023-11-13,4,1,0,2023,11,13,0,0,281.35,275.87988704940653
2022-01-10,1,0,0,2022,1,10,0,0,203.1,210.4151541018873
2023-04-30,3,0,0,2023,4,30,6,1,199.86,203.9595811705949
2023-01-14,3,0,0,2023,1,14,5,1,176.49,201.35957825802325
2023-03-01,7,0,0,2023,3,1,2,0,252.71,229.14468369067617
2022-09-13,1,1,0,2022,9,13,1,0,269.69,251.89626168481482
2023-08-27,8,0,0,2023,8,27,6,1,207.78,211.3777877610919
2022-04-16,7,0,0,2022,4,16,5,1,189.0,188.8467083586729
2022-01-07,10,1,0,2022,1,7,4,0,214.06,235.88924501162546
2022-05-02,3,0,0,2022,5,2,0,0,197.01,217.06770588921063
2022-02-06,5,0,0,2022,2,6,6,1,171.81,183.25863067094906
2022-07-14,2,1,0,2022,7,14,3,0,243.42,245.06725527394883
2023-09-18,9,0,1,2023,9,18,0,0,284.01,282.8436032034442
2022-11-15,4,0,0,2022,11,15,1,0,238.24,224.52951350841613
2022-10-20,9,0,0,2022,10,20,3,0,238.04,220.25690898142784
2023-10-07,7,0,0,2023,10,7,5,1,213.9,216.2002106456348
2022-07-30,8,0,0,2022,7,30,5,1,188.73,193.70851306529948
2022-07-22,9,0,0,2022,7,22,4,0,212.66,213.64373901619547
2022-05-06,6,0,0,2022,5,6,4,0,203.99,209.8070265870847
2023-04-01,7,0,0,2023,4,1,5,1,203.65,206.98703776783077
2023-05-02,6,0,0,2023,5,2,1,0,252.54,233.96710657521908
2023-08-08,7,0,0,2023,8,8,1,0,257.28,238.82891128184565
2023-08-13,4,0,0,2023,8,13,6,1,222.76,210.35691469019366
2023-06-24,1,0,1,2023,6,24,5,1,256.6,248.48892883426015
2023-07-10,4,0,0,2023,7,10,0,0,236.14,238.53431119203015
2023-12-22,9,0,0,2023,12,22,4,0,242.77,239.46171249019244
2022-04-05,10,0,1,2022,4,5,1,0,246.26,255.27426447084872
2022-12-24,8,0,0,2022,12,24,5,1,196.28,201.3861571301386
2023-02-20,2,0,0,2023,2,20,0,0,215.86,230.34623059173464
2022-01-18,8,0,0,2022,1,18,1,0,219.71,210.1950984496434
2022-03-30,7,0,0,2022,3,30,2,0,236.75,211.00435428151832
2023-10-30,1,1,0,2023,10,30,0,0,255.06,273.57870343326067
2022-04-10,5,0,1,2022,4,10,6,1,229.13,226.29183134374034
2022-12-24,1,0,1,2022,12,24,5,1,244.93,239.56177230290632
2023-11-15,7,0,0,2023,11,15,2,0,251.9,241.42891419442458
2023-10-04,4,0,0,2023,10,4,2,0,267.41,239.12773057827872
2023-08-17,4,0,0,2023,8,17,3,0,253.94,234.05008942601853
2023-09-16,2,0,0,2023,9,16,5,1,203.57,213.38859049403982
2022-01-22,8,1,0,2022,1,22,5,1,200.87,215.69880079299764
2023-04-16,1,0,0,2023,4,16,6,1,201.32,203.44914463514579
2023-05-29,4,0,0,2023,5,29,0,0,238.66,235.46325356609304
2023-02-15,5,0,0,2023,2,15,2,0,232.68,227.09871834226215
2023-12-19,5,0,0,2023,12,19,1,0,249.73,244.46058999827073
2023-10-29,2,0,0,2023,10,29,6,1,206.79,212.91753578067437
2023-10-27,5,1,0,2023,10,27,4,0,243.15,266.57324239886657
2023-12-09,9,0,0,2023,12,9,5,1,231.27,219.78170480702101
2022-06-02,8,0,0,2022,6,2,3,0,211.24,213.85957546182908
2023-06-20,8,0,0,2023,6,20,1,0,230.67,236.01307192364038
2023-04-02,5,0,0,2023,4,2,6,1,210.85,204.47001770604402
2023-06-11,2,0,0,2023,6,11,6,1,198.15,206.77542052880744
2022-12-17,9,0,0,2022,12,17,5,1,217.7,201.64137539786316
2023-08-16,5,0,0,2023,8,16,2,0,244.66,236.31189122006617
2023-06-26,8,0,0,2023,6,26,0,0,226.69,238.01965544996347
2023-10-31,8,0,0,2023,10,31,1,0,252.38,242.1551871755073
2023-06-05,2,1,1,2023,6,5,0,0,281.61,307.6539494959652
2023-11-17,8,1,0,2023,11,17,4,0,254.87,268.87442601501243
2022-08-27,8,0,0,2022,8,27,5,1,185.21,195.2440418782644
2023-03-16,10,0,1,2023,3,16,3,0,250.84,267.86589801438095
2023-10-11,6,0,0,2023,10,11,2,0,264.25,239.63816711372783
2022-12-31,5,1,0,2022,12,31,5,1,215.47,231.8239629324744
2022-01-14,5,0,1,2022,1,14,4,0,216.98,243.3718361143401
2023-06-10,6,0,0,2023,6,10,5,1,205.12,209.80287712603604
2022-06-08,8,1,0,2022,6,8,2,0,250.52,247.06961959366163
2023-06-15,7,1,0,2023,6,15,3,0,273.79,262.94814720877184
2023-01-28,3,0,0,2023,1,28,5,1,190.77,201.35957825802325
2023-04-22,9,0,0,2023,4,22,5,1,212.48,207.4974743032799
2022-09-13,10,1,0,2022,9,13,1,0,250.51,254.19322609434312
2023-06-13,10,0,0,2023,6,13,1,0,233.16,236.5235084590895
2023-10-08,3,0,0,2023,10,8,6,1,201.57,213.17275404839893
2022-05-14,1,0,0,2022,5,14,5,1,187.52,188.8509275652832
2022-05-07,8,0,1,2022,5,7,5,1,219.78,230.59959848621656
2023-10-12,7,0,0,2023,10,12,3,0,242.33,237.8868018551293
2022-07-18,2,1,0,2022,7,18,0,0,227.03,251.08700585292536
2022-04-04,2,0,0,2022,4,4,0,0,200.54,215.27695880851388
2022-03-03,10,0,0,2022,3,3,3,0,199.37,209.76342555837618
2022-03-13,3,0,0,2022,3,13,6,1,173.32,184.28372294847213
2023-04-30,2,0,0,2023,4,30,6,1,193.63,203.70436290287034
2023-05-20,1,1,0,2023,5,20,5,1,238.23,238.19471757995052
2023-09-28,6,0,0,2023,9,28,3,0,250.52,236.09605477443984
2023-10-14,9,0,1,2023,10,14,5,1,269.61,256.6727902279381
2023-06-21,3,0,1,2023,6,21,2,0,280.06,272.69254010552686
2022-06-02,5,0,0,2022,6,2,3,0,205.93,213.09392065864813
2023-05-14,3,0,0,2023,5,14,6,1,201.98,205.49510998355981
2023-10-17,2,0,0,2023,10,17,1,0,240.92,240.62387756915996
2022-06-14,2,0,0,2022,6,14,1,0,210.58,216.3414329081279
2023-06-29,7,0,0,2023,6,29,3,0,246.33,231.74468660326238
2023-04-01,1,1,0,2023,4,1,5,1,237.68,236.6591887669856
2023-11-01,8,1,0,2023,11,1,2,0,275.49,272.8875930676586
2022-07-08,10,1,0,2022,7,8,4,0,224.76,245.1024178894295
2022-03-01,6,0,1,2022,3,1,1,0,263.98,252.7178625869783
2022-06-13,10,1,0,2022,6,13,0,0,229.26,251.5932231817642
2023-04-15,7,1,1,2023,4,15,5,1,279.71,278.15264142018714
2023-01-04,7,1,0,2023,1,4,2,0,271.84,257.27708667024854
2023-09-11,6,1,0,2023,9,11,0,0,271.35,273.3192659589258
2023-08-26,5,1,0,2023,8,26,5,1,229.57,243.82217708975804
2023-04-30,6,0,0,2023,4,30,6,1,224.55,204.72523597376858
2023-11-14,5,0,0,2023,11,14,1,0,247.21,242.92506118529855
2023-07-15,10,0,1,2023,7,15,5,1,226.66,252.32142205676064
2023-12-15,1,0,0,2023,12,15,4,0,231.75,237.4199663483887
2023-06-21,6,1,0,2023,6,21,2,0,288.56,264.6995124673631
2022-01-25,4,0,1,2022,1,25,1,0,271.07,249.1363684255848
2022-07-11,8,0,0,2022,7,11,0,0,207.54,221.41485485377052
2022-01-04,5,1,0,2022,1,4,1,0,242.4,240.63290425197192
2022-12-17,3,0,0,2022,12,17,5,1,178.8,200.11006579150853
2023-07-21,5,0,0,2023,7,21,4,0,202.36,230.7631953544551
2022-08-10,5,0,0,2022,8,10,2,0,229.76,218.17156181090832
2023-01-03,3,0,0,2023,1,3,1,0,223.68,227.0593365201712
2023-03-02,2,0,0,2023,3,2,3,0,215.15,225.8620088257303
2023-08-18,2,1,0,2023,8,18,4,0,246.6,262.7365299697558
2023-10-25,6,0,0,2023,10,25,2,0,257.24,239.63816711372783
2023-05-26,1,0,0,2023,5,26,4,0,221.54,226.67126465761248
2022-08-09,3,1,0,2022,8,9,1,0,244.14,250.87116940729902
2023-05-15,1,0,0,2023,5,15,0,0,234.55,234.6975987629121
2022-06-01,10,0,0,2022,6,1,2,0,216.16,216.37659552360128
2023-02-01,3,0,1,2023,2,1,2,0,260.36,266.55042485365993
2023-10-21,2,0,0,2023,10,21,5,1,201.53,214.92411930700473
2023-05-21,8,0,0,2023,5,21,6,1,209.56,206.77120132218988
2022-03-11,6,1,0,2022,3,11,4,0,234.07,237.93942956665705
2022-07-16,4,0,0,2022,7,16,5,1,194.93,192.68763999439398
2023-03-08,8,1,0,2023,3,8,2,0,267.65,260.6033625639102
2022-11-13,5,0,1,2022,11,13,6,1,228.53,237.04053303451656
2022-11-29,9,0,1,2022,11,29,1,0,286.34,265.7677478938931
2022-03-22,3,0,0,2022,3,22,1,0,207.57,211.99006473695044
2023-05-03,2,0,0,2023,5,3,2,0,239.63,230.9396499779832
2023-05-07,4,0,0,2023,5,7,6,1,219.86,205.75032825129165
2022-03-15,5,1,0,2022,3,15,1,0,237.89,243.70396187790902
2023-02-07,8,0,0,2023,2,7,1,0,228.62,229.87095667176618
2023-04-19,9,0,0,2023,4,19,2,0,257.25,231.19064903909748
2023-04-07,2,0,0,2023,4,7,4,0,204.84,225.39095411237213
2023-10-25,8,1,0,2023,10,25,2,0,278.38,271.3520642546864
2022-07-03,8,1,0,2022,7,3,6,1,208.17,222.9053901444786
2022-03-24,3,1,0,2022,3,24,3,0,225.86,239.18035828980646
2023-01-17,5,1,0,2023,1,17,1,0,263.88,258.7732336611298
2023-02-09,5,1,1,2023,2,9,3,0,293.74,296.25773846829543
2022-12-16,4,1,0,2022,12,16,4,0,251.07,251.24875234792125
2022-08-12,2,0,0,2022,8,12,4,0,196.78,213.39273995508847
2023-04-12,7,0,0,2023,4,12,2,0,250.11,230.68021250364836
2023-11-12,6,0,0,2023,11,12,6,1,225.72,215.4739376645448
2022-01-03,2,0,0,2022,1,3,0,0,181.9,210.67037236961187
2023-12-21,10,0,0,2023,12,21,3,0,234.22,241.72351428424736
2023-03-03,2,0,0,2023,3,3,4,0,200.92,223.85542529940722
2022-07-07,10,0,0,2022,7,7,3,0,217.05,215.9055408102431
2023-01-10,5,1,0,2023,1,10,1,0,259.69,258.7732336611298
2023-12-03,9,1,0,2023,12,3,6,1,272.22,248.97858188620012
2022-03-04,5,1,0,2022,3,4,4,0,214.52,237.6842112989325
2022-07-15,8,0,0,2022,7,15,4,0,199.79,213.3885207484709
2022-02-21,8,0,0,2022,2,21,0,0,202.8,213.7372107889314
2023-11-28,3,0,0,2023,11,28,1,0,246.5,242.41462464984943
2022-11-29,2,0,0,2022,11,29,1,0,220.89,224.019076972967
2023-03-03,4,0,0,2023,3,3,4,0,227.73,224.36586183485633
2023-03-14,2,0,0,2023,3,14,1,0,230.19,229.87517587838374
2022-10-30,5,0,0,2022,10,30,6,1,189.86,195.54286117469746
2023-12-18,5,0,0,2023,12,18,0,0,235.58,246.46717352459382
2023-04-24,8,0,0,2023,4,24,0,0,227.62,234.94859782402636
2022-01-19,5,0,0,2022,1,19,2,0,212.96,207.4228601201321
2022-04-22,7,1,0,2022,4,22,4,0,224.23,239.7301766473538
2022-08-09,5,0,0,2022,8,9,1,0,212.79,220.17814533723867
2023-08-24,7,0,0,2023,8,24,3,0,239.82,234.8157442291922
2022-05-24,1,1,0,2022,5,24,1,0,259.05,245.75414643294062
2023-10-23,10,0,0,2023,10,23,0,0,218.58,244.67220723728678
2023-10-20,5,1,0,2023,10,20,4,0,250.03,266.57324239886657
2023-07-21,7,0,0,2023,7,21,4,0,223.34,231.2736318899042
2023-08-16,4,0,0,2023,8,16,2,0,258.76,236.05667295234161
2023-12-19,1,0,0,2023,12,19,1,0,254.64,243.43971692736523
2022-12-26,3,0,0,2022,12,26,0,0,203.79,227.81640757998684
2022-11-09,4,0,0,2022,11,9,2,0,248.52,222.52292998208577
2023-12-12,6,0,0,2023,12,12,1,0,257.67,244.7158082659953
2023-06-06,6,0,0,2023,6,6,1,0,250.23,235.502635388184
2022-01-19,10,0,0,2022,1,19,2,0,206.3,208.69895145876217
2023-01-31,1,0,0,2023,1,31,1,0,231.79,226.54889998472208
2023-09-14,8,0,0,2023,9,14,3,0,235.48,236.60649130988895
2023-04-26,9,0,0,2023,4,26,2,0,247.81,231.19064903909748
2023-04-27,10,0,0,2023,4,27,3,0,217.12,229.43928378049895
2022-04-23,7,0,0,2022,4,23,5,1,192.42,188.8467083586729
2023-09-28,2,0,0,2023,9,28,3,0,233.38,235.07518170353433
2022-03-22,10,1,0,2022,3,22,1,0,242.94,244.9800532165391
2022-06-09,9,1,0,2022,6,9,3,0,263.39,245.3182543350631
2023-08-19,1,0,0,2023,8,19,5,1,213.87,211.59784341334307
2023-01-01,9,0,0,2023,1,1,6,1,220.58,200.8843043380475
2022-10-30,6,0,0,2022,10,30,6,1,208.68,195.79807944242202
2022-10-10,8,0,1,2022,10,10,0,0,252.89,265.9835843395267
2022-03-19,9,0,0,2022,3,19,5,1,201.74,187.82161608114984
2023-08-12,7,1,1,2023,8,12,5,1,273.04,284.29475667206134
2023-12-26,4,0,0,2023,12,26,1,0,261.37,244.20537173054618
2023-09-12,10,0,0,2023,9,12,1,0,234.6,241.1300948979915
2022-05-17,4,1,0,2022,5,17,1,0,263.35,246.51980123612157
2023-06-19,8,0,0,2023,6,19,0,0,222.65,238.01965544996347
2022-04-27,6,1,0,2022,4,27,2,0,267.27,243.4881254322754
2023-06-05,5,0,0,2023,6,5,0,0,213.68,237.25400064678252
2022-07-21,6,0,0,2022,7,21,3,0,228.69,214.88466773934488
2023-04-28,6,0,0,2023,4,28,4,0,221.13,226.41182718327764
2022-05-01,10,0,0,2022,5,1,6,1,179.61,189.14130844848114
2023-11-15,3,1,0,2023,11,15,2,0,271.42,271.61150172902853
2022-06-10,10,0,0,2022,6,10,4,0,191.02,212.3634284709551
2023-11-25,7,1,0,2023,11,25,5,1,244.58,248.93920006410917
2022-04-22,3,1,0,2022,4,22,4,0,209.46,238.7093035764483
2023-03-06,6,1,0,2023,3,6,0,0,253.12,264.1060930811145
2023-01-28,2,0,0,2023,1,28,5,1,187.8,201.1043599902987
2023-08-20,4,0,0,2023,8,20,6,1,221.15,210.35691469019366
2023-05-11,9,0,0,2023,5,11,3,0,252.87,230.7195943257393
2022-02-17,5,0,0,2022,2,17,3,0,198.47,206.9518054067812
2022-11-11,4,1,0,2022,11,11,4,0,247.18,249.71322353494907
2022-05-29,9,0,0,2022,5,29,6,1,207.24,188.88609018075658
2023-06-30,5,0,0,2023,6,30,4,0,203.92,229.2276665414829
2023-11-07,1,0,0,2023,11,7,1,0,248.8,241.9041881144003
2023-09-11,4,0,0,2023,9,11,0,0,248.75,241.60536881795997
2023-03-05,5,0,0,2023,3,5,6,1,196.5,202.9344888930791
2023-12-30,1,0,0,2023,12,30,5,1,217.98,217.73995866521727
2023-02-17,1,0,0,2023,2,17,4,0,223.28,222.06467821871047
2022-08-15,5,0,0,2022,8,15,0,0,203.79,222.18472886356176
2022-02-26,3,0,0,2022,2,26,5,1,174.46,184.7547776618303
2023-09-28,8,0,0,2023,9,28,3,0,237.2,236.60649130988895
2022-04-06,2,0,0,2022,4,6,2,0,199.76,211.26379175586044
2022-12-14,5,0,0,2022,12,14,2,0,235.34,224.31367706278252
2022-11-21,6,0,0,2022,11,21,0,0,228.74,227.0465335701956
2023-09-09,1,0,1,2023,9,9,5,1,259.9,253.09551527316216
2022-04-25,1,1,0,2022,4,25,0,0,242.17,246.2252011462988
2023-02-22,1,0,0,2023,2,22,2,0,251.21,226.07784527135664
2022-05-30,5,0,0,2022,5,30,0,0,198.92,217.57814242465975
2022-06-15,3,0,0,2022,6,15,2,0,222.43,214.5900676495221
2023-10-19,10,1,0,2023,10,19,3,0,258.59,269.8559172638197
2023-06-20,6,0,0,2023,6,20,1,0,256.82,235.502635388184
2023-12-08,4,1,0,2023,12,8,4,0,261.54,269.3890817570791
2022-08-30,10,1,0,2022,8,30,1,0,243.19,252.6576972813782
2023-09-15,3,0,0,2023,9,15,4,0,215.6,233.3238164449358
2022-01-24,2,0,0,2022,1,24,0,0,189.89,210.67037236961187
2022-12-23,4,0,0,2022,12,23,4,0,222.23,220.0452917424118
2022-11-16,6,0,0,2022,11,16,2,0,237.15,223.03336651754216
2023-03-30,5,0,0,2023,3,30,3,0,232.16,226.62766362890397
2023-09-09,8,0,0,2023,9,9,5,1,207.78,214.91990010039444
2023-04-03,6,0,0,2023,4,3,0,0,224.64,234.43816128857725
2022-09-12,4,0,0,2022,9,12,0,0,215.61,223.4650394088021
2022-01-01,7,1,0,2022,1,1,5,1,209.86,215.4435825252731
2022-12-03,2,0,0,2022,12,3,5,1,191.93,199.85484752378397
2022-09-21,6,0,1,2022,9,21,2,0,288.52,259.92445193845197
2022-06-27,8,0,1,2022,6,27,0,0,238.54,259.8414690876525
2023-03-03,8,1,0,2023,3,3,4,0,238.89,256.590195511264
2022-10-05,8,0,0,2022,10,5,2,0,230.29,222.0082742400191
2023-09-15,8,0,0,2023,9,15,4,0,214.33,234.59990778356587
2023-08-02,5,1,1,2023,8,2,2,0,312.73,307.4774948724298
2023-07-03,4,0,0,2023,7,3,0,0,243.58,238.53431119203015
2023-11-04,7,1,0,2023,11,4,5,1,235.6,248.93920006410917
2022-12-17,6,1,0,2022,12,17,5,1,236.67,232.07918120019895
2022-04-19,3,0,0,2022,4,19,1,0,217.24,213.52559354991536
2022-08-26,4,0,0,2022,8,26,4,0,215.55,213.9031764905376
2022-04-07,6,0,0,2022,4,7,3,0,209.45,210.27808130044286
2022-07-11,10,0,0,2022,7,11,0,0,196.41,221.92529138921964
2022-08-16,3,0,0,2022,8,16,1,0,206.91,219.66770880178956
2022-05-02,2,0,0,2022,5,2,0,0,191.86,216.8124876214788
2023-09-19,5,0,0,2023,9,19,1,0,254.54,239.85400355936872
2023-04-09,9,0,1,2023,4,9,6,1,261.42,245.45303382379643
2022-06-15,2,0,1,2022,6,15,2,0,255.92,254.29699242864444
2022-08-01,7,0,0,2022,8,1,0,0,215.76,222.69516539901088
2023-07-16,9,1,0,2023,7,16,6,1,257.71,241.300937821361
2022-02-08,9,0,0,2022,2,8,1,0,226.97,211.98584553033288
2022-12-02,1,0,0,2022,12,2,4,0,208.91,219.27963693923084
2023-10-12,4,0,0,2023,10,12,3,0,259.23,237.12114705195563
2022-06-17,5,1,0,2022,6,17,4,0,230.19,242.2907977378345
2022-08-20,7,0,0,2022,8,20,5,1,201.36,194.98882361053984
2023-09-11,2,0,0,2023,9,11,0,0,214.83,241.09493228251085
2022-10-13,2,0,0,2022,10,13,3,0,214.38,218.47038110734866
2023-09-19,4,1,0,2023,9,19,1,0,292.54,270.80224589714635
2022-06-21,3,0,0,2022,6,21,1,0,212.69,216.59665117585246
2022-10-27,4,1,0,2022,10,27,3,0,268.25,250.18427824830724
2022-03-22,6,1,0,2022,3,22,1,0,252.93,243.95918014563358
2022-11-28,5,0,0,2022,11,28,0,0,216.82,226.79131530246377
2022-07-05,10,0,0,2022,7,5,1,0,212.78,219.91870786289655
2022-02-07,9,0,0,2022,2,7,0,0,221.13,213.99242905665596
2022-04-06,10,0,0,2022,4,6,2,0,211.61,213.30553789766418
2022-02-11,9,0,0,2022,2,11,4,0,213.82,205.96609495135635
2023-09-03,3,0,0,2023,9,3,6,1,215.32,211.63722523543402
2022-03-14,7,0,0,2022,3,14,0,0,210.55,215.01752133417176
2023-07-06,10,1,0,2023,7,6,3,0,249.74,265.24933082491043
2022-10-26,8,0,0,2022,10,26,2,0,237.52,222.0082742400191
2022-06-25,3,0,0,2022,6,25,5,1,176.51,190.8968929137045
2022-09-24,7,1,0,2022,9,24,5,1,234.54,227.7278130290215
2023-10-07,9,0,0,2023,10,7,5,1,235.52,216.7106471810839
2022-10-17,4,0,0,2022,10,17,0,0,221.24,225.0005682217743
2022-02-17,10,0,0,2022,2,17,3,0,196.73,208.227896745404
2022-03-17,4,0,0,2022,3,17,3,0,221.89,208.23211595202156
2022-02-09,5,0,1,2022,2,9,2,0,251.28,248.9205319799512
2022-08-02,8,0,0,2022,8,2,1,0,218.59,220.94380014041963
2022-11-21,10,0,0,2022,11,21,0,0,205.72,228.06740664109384
2022-05-20,5,1,0,2022,5,20,4,0,217.41,240.7552689248696
2023-11-05,7,0,0,2023,11,5,6,1,220.26,215.72915593226935
2022-01-30,9,0,0,2022,1,30,6,1,197.6,182.74397492888966
2023-11-13,3,1,0,2023,11,13,0,0,256.7,275.624668781682
2023-12-26,7,1,0,2023,12,26,1,0,285.89,276.1744871392293
2022-07-18,5,0,0,2022,7,18,0,0,205.14,220.64920005059685
2022-03-20,8,0,0,2022,3,20,6,1,182.58,185.55981428709492
2022-11-13,10,1,0,2022,11,13,6,1,212.61,229.5579419318019
2023-01-31,6,1,0,2023,1,31,1,0,272.29,259.02845192885434
2023-03-13,5,0,0,2023,3,13,0,0,216.04,232.6474142078805
2023-07-09,4,0,0,2023,7,9,6,1,215.68,208.82138587722147
2023-12-14,7,0,0,2023,12,14,3,0,241.28,240.9578594810664
2023-08-10,5,0,0,2023,8,10,3,0,235.04,234.3053076937431
2022-08-08,3,0,0,2022,8,8,0,0,203.96,221.67429232811264
2023-08-23,6,0,0,2023,8,23,2,0,255.05,236.56710948779073
2022-08-16,5,0,0,2022,8,16,1,0,232.62,220.17814533723867
2022-04-15,4,0,0,2022,4,15,4,0,205.37,207.7610612386634
2023-08-04,1,0,0,2023,8,4,4,0,223.21,231.27785109652177
2022-01-11,3,1,0,2022,1,11,1,0,230.24,240.1224677165228
2023-02-24,7,1,0,2023,2,24,4,0,248.68,254.79944843057456
2023-02-25,6,0,0,2023,2,25,5,1,220.26,203.6607618741691
2022-07-18,8,0,0,2022,7,18,0,0,208.45,221.41485485377052
2023-02-28,5,0,0,2023,2,28,1,0,225.53,229.1053018685925
2023-09-05,7,0,0,2023,9,5,1,0,260.65,240.36444009481784
2022-07-23,7,0,0,2022,7,23,5,1,193.04,193.45329479757493
2022-01-23,6,0,1,2022,1,23,6,1,233.96,221.9404631725629
2023-07-14,1,1,0,2023,7,14,4,0,255.69,260.94578288905905
2022-05-08,8,0,0,2022,5,8,6,1,191.18,188.63087191303202
2022-04-16,8,1,0,2022,4,16,5,1,213.67,220.30538723190693
2023-10-22,4,0,0,2023,10,22,6,1,220.88,213.42797231613076
2023-05-28,1,1,0,2023,5,28,6,1,240.39,236.18813405362016
2022-12-16,7,0,0,2022,12,16,4,0,225.58,220.81094654558547
2022-12-18,2,1,0,2022,12,18,6,1,219.13,229.05172460296308
2022-07-24,3,0,0,2022,7,24,6,1,179.3,190.42583820033906
2022-10-10,2,1,0,2022,10,10,0,0,240.72,255.69359229183465
2023-04-17,3,1,0,2023,4,17,0,0,251.06,264.87596709090576
2023-02-25,2,0,0,2023,2,25,5,1,193.81,202.6398888032636
2023-10-11,4,0,0,2023,10,11,2,0,261.46,239.12773057827872
2022-04-20,9,0,1,2022,4,20,2,0,280.1,253.01246267678653
2022-04-27,1,0,0,2022,4,27,2,0,224.42,211.00857348813588
2022-01-11,2,1,0,2022,1,11,1,0,232.3,239.86724944879825
2023-03-13,10,0,0,2023,3,13,0,0,211.95,233.92350554651057
2022-08-19,9,0,1,2022,8,19,4,0,263.12,255.14141087601456
2022-03-09,8,1,1,2022,3,9,2,0,289.26,282.4251762016065
2022-01-26,6,0,0,2022,1,26,2,0,228.16,207.67807838785666
2022-03-08,9,0,1,2022,3,8,1,0,276.13,253.48351739015197
2022-04-11,2,0,0,2022,4,11,0,0,200.84,215.27695880851388
2022-04-30,1,0,0,2022,4,30,5,1,195.37,187.3153987523183
2023-01-08,7,1,0,2023,1,8,6,1,235.72,231.57732840810058
2023-01-30,10,0,0,2023,1,30,0,0,205.48,230.85244792057347
2022-12-05,10,0,0,2022,12,5,0,0,201.35,229.60293545406603
2023-10-07,10,0,0,2023,10,7,5,1,209.02,216.96586544881575
2023-09-28,1,0,0,2023,9,28,3,0,249.51,234.81996343580977
2022-03-27,7,1,0,2022,3,27,6,1,221.74,216.50805662487983
2023-12-16,6,1,0,2023,12,16,5,1,254.96,250.2195106093568
2023-05-08,6,0,0,2023,5,8,0,0,235.71,235.97369010154216
2022-09-19,2,1,0,2022,9,19,0,0,241.01,254.15806347886246
2022-05-27,2,1,0,2022,5,27,4,0,225.64,239.98961412168865
2023-05-05,7,0,0,2023,5,5,4,0,220.07,228.2025742639671
2022-07-25,8,0,0,2022,7,25,0,0,203.02,221.41485485377052
2022-04-23,8,0,0,2022,4,23,5,1,184.86,189.10192662639747
